Start,Peak,End,Duration,LOCAbsValPeak,ROCAbsValPeak,LOCAbsRiseSlope,ROCAbsRiseSlope,LOCAbsFallSlope,ROCAbsFallSlope,Stage
8182.7109375,8184.1171875,8184.1484375,1.4375,441.0601887134425,128.0579463693967,293.2747959910934,117.5891008172131,9932.351646797093,5014.518477542444,W
8184.15625,8184.1953125,8184.5078125,0.3515625,348.4156444681301,207.4922450340416,10148.783690169366,3680.6357206064254,825.7826648147899,782.9585519939623,W
8184.15625,8184.4453125,8184.5078125,0.3515625,502.4750387140746,72.24465283606686,1904.4194841710198,29.499643288955767,6593.863632009062,1750.8312848022158,W
8184.515625,8184.5859375,8184.703125,0.1875,159.2122244228941,88.18148603599974,2802.511886322658,531.2211914811762,1341.9398113979016,473.67522384305437,W
8184.7109375,8184.9453125,8186.09375,1.3828125,251.65622354638614,37.71771955755764,996.4774345702826,275.14279202664534,204.70420735081274,38.61084616740388,W
8186.4609375,8186.6953125,8188.0390625,1.578125,224.197604178197,80.00404764493982,909.3803950838673,379.130578435003,160.49122761391644,65.10548529384346,W
8186.4609375,8187.21875,8188.0390625,1.578125,201.12362598734725,55.95468803299934,250.80353241327063,85.52164250228564,234.77163753490342,77.33167085916853,W
8188.3359375,8188.6953125,8188.75,0.4140625,116.47155638470679,12.641149360687654,300.56349015931613,58.98886249714369,1456.1100899507635,322.17966424478135,W
8188.7578125,8188.8203125,8188.8671875,0.109375,88.93678094966047,23.19752368022115,1715.325038793807,233.24361871496123,1386.5357662094646,396.67134136894487,W
8188.875,8188.9765625,8190.796875,1.921875,201.41251477490115,34.10825294966027,2064.6230545673834,346.4130851962315,46.0185098611504,27.115239371863264,W
8188.875,8190.21875,8190.796875,1.921875,88.00136882387652,13.842218265548459,71.64809899793507,11.100684116190108,51.274511947069065,50.32159910915984,W
8188.875,8190.7265625,8190.796875,1.921875,342.72203120113494,197.22147013581838,189.56842958621903,107.09646374421624,3201.1034333562184,3021.815841496931,W
8190.8046875,8190.8828125,8190.9296875,0.125,271.55041845747843,255.23472340661488,4378.966423542957,2616.6732776143704,4182.646932671653,3957.159388274978,W
8190.9375,8191.015625,8192.4296875,1.4921875,326.78222065385705,202.7008558302365,4322.129441459179,2842.6033428740707,202.2160393920247,166.96566405511402,W
8190.9375,8191.1796875,8192.4296875,1.4921875,83.07117882974195,0.6750491436605295,387.94455035822773,82.79774751158008,33.78806110293585,27.259262113086958,W
8190.9375,8192.171875,8192.4296875,1.4921875,105.37056465077706,17.551172930526768,94.18102814049084,29.9169241618852,250.31548974430993,197.62502372159975,W
8192.4765625,8192.59375,8192.6875,0.2109375,244.34542892878778,119.01261439673878,1729.6909811466933,1398.6360457316187,2116.8116507035156,1432.6902478262234,W
8192.78125,8193.359375,8193.4375,0.65625,137.61198898831532,40.28716589780271,162.45514072196687,145.60013238692926,936.5542002925189,920.0557514520782,W
8193.4453125,8193.484375,8193.5390625,0.09375,11.740764332431594,119.45124544013952,1557.8248144138638,1838.1404202847793,1069.9916479090036,792.0817687377281,W
8193.546875,8193.640625,8193.7421875,0.1953125,295.95244519522146,200.04707961323666,2479.6211071507423,2775.2137191046536,2291.6001106804692,2205.997862981953,W
8193.8203125,8194.0546875,8195.1875,1.3671875,130.74929309017506,32.78490558811625,339.611684512009,364.65070907885627,45.84683038423203,86.03233125039071,W
8195.1953125,8195.2578125,8195.296875,0.1015625,30.56883132075771,93.40571105923766,1472.4590959706568,331.8938026153353,1408.5350318942692,945.4157137371906,W
8195.3046875,8195.390625,8195.4765625,0.171875,316.88255488476204,47.90792048219791,3140.313765603772,1095.3292743734703,2149.1847965122915,1628.9504215556174,W
8195.484375,8195.5390625,8195.6015625,0.1171875,11.737164774453397,133.02321382799994,1726.7363342478202,552.1550128641975,800.2374138760761,915.1151081970158,W
8195.609375,8196.0859375,8196.4140625,0.8046875,136.73714716815468,371.2367526451315,134.29070118592225,913.0289445062975,62.83044172429081,1414.9037181700862,W
8196.421875,8196.671875,8196.921875,0.5,97.40952532552443,415.07818694050843,70.97220289862963,1211.6289791519118,43.72762247952096,1193.1783704509342,W
8196.9296875,8197.203125,8204.6875,7.7578125,124.53308621132146,211.6647137955443,56.69479392261679,1146.5032813647708,9.419448781064752,33.00782936706843,W
8204.6953125,8205.015625,8207.09375,2.3984375,146.24316132949718,36.658368122858334,287.66767848769155,228.9244401695482,49.34145103530121,36.08928040328465,W
8207.171875,8207.3515625,8210.640625,3.46875,172.5925711049788,60.26029774969787,723.7326211181884,582.4872699178826,38.37746483308126,30.97324535601321,W
8207.171875,8209.046875,8210.640625,3.46875,132.67009679968325,13.762809979714099,48.06572322766876,31.0230365564724,54.15115678259501,34.74538166825313,W
8207.171875,8210.2890625,8210.640625,3.46875,197.1384485909906,83.63338082314432,49.59328973415501,41.07509233461766,428.8618891763716,356.2553539618379,W
